Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,Concatenation,North Reference,Northing,Easting,API,Quadrant,FNSL Value,FNSL Direction,FEWL Value,FEWL Direction
18,3,2,5,2,2,West-Up2,1313.2,0,18,7,4,1832522West-Up2,,1832522West-Up2,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,West-Up1,1318.16,0,18,21,4,1832522West-Up1,,1832522West-Up1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,West-Down1,1326.39,0,14,48,4,1832522West-Down1,,1832522West-Down1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,West-Down2,1326.32,0,14,47,4,1832522West-Down2,,1832522West-Down2,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,East-Up2,0,0,0,0,0,1832522East-Up2,,1832522East-Up2,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,East-Up1,2631,0,11,14,4,1832522East-Up1,,1832522East-Up1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,East-Down1,2631.56,0,11,14,4,1832522East-Down1,,1832522East-Down1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,East-Down2,0,0,0,0,0,1832522East-Down2,,1832522East-Down2,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,North-Left2,0,0,0,0,0,1832522North-Left2,,1832522North-Left2,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,North-Left1,2686.8,89,53,4,4,1832522North-Left1,,1832522North-Left1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,North-Right1,2659.7,89,52,54,3,1832522North-Right1,,1832522North-Right1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,North-Right2,0,0,0,0,0,1832522North-Right2,,1832522North-Right2,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,South-Left2,0,0,0,0,0,1832522South-Left2,,1832522South-Left2,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,South-Left1,2705.65,89,41,33,3,1832522South-Left1,,1832522South-Left1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,South-Right1,2655.51,89,41,33,3,1832522South-Right1,,1832522South-Right1,543479,4452722,,1212,1212,1450,FEL
18,3,2,5,2,2,South-Right2,0,0,0,0,0,1832522South-Right2,,1832522South-Right2,543479,4452722,,1212,1212,1450,FEL
2,3,2,2,2,2,West-Up2,1356.95,0,2,41,2,232222West-Up2,,232222West-Up2,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,West-Up1,1313.46,0,2,36,2,232222West-Up1,,232222West-Up1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,West-Down1,2632.56,0,2,58,2,232222West-Down1,,232222West-Down1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,West-Down2,0,0,0,0,0,232222West-Down2,,232222West-Down2,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,East-Up2,1342.87,0,14,8,4,232222East-Up2,,232222East-Up2,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,East-Up1,1320,0,14,15,4,232222East-Up1,,232222East-Up1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,East-Down1,2624.8,0,14,15,4,232222East-Down1,,232222East-Down1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,East-Down2,0,0,0,0,0,232222East-Down2,,232222East-Down2,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,North-Left2,1322.24,89,55,43,4,232222North-Left2,,232222North-Left2,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,North-Left1,1322.4,89,55,37,4,232222North-Left1,,232222North-Left1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,North-Right1,1320.33,89,48,0,3,232222North-Right1,,232222North-Right1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,North-Right2,1319.65,89,48,6,3,232222North-Right2,,232222North-Right2,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,South-Left2,0,0,0,0,0,232222South-Left2,,232222South-Left2,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,South-Left1,2661.69,89,47,29,3,232222South-Left1,,232222South-Left1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,South-Right1,1323.07,89,43,51,3,232222South-Right1,,232222South-Right1,579013,4456527,,1123,1123,982,FEL
2,3,2,2,2,2,South-Right2,1326.06,89,46,19,3,232222South-Right2,,232222South-Right2,579013,4456527,,1123,1123,982,FEL
19,3,2,2,1,2,West-Up2,1305.41,0,5,10,4,1932212West-Up2,,1932212West-Up2,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,West-Up1,1305.41,0,5,10,4,1932212West-Up1,,1932212West-Up1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,West-Down1,1305.41,0,5,10,4,1932212West-Down1,,1932212West-Down1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,West-Down2,1388.92,1,37,59,2,1932212West-Down2,,1932212West-Down2,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,East-Up2,1328.71,0,15,21,2,1932212East-Up2,,1932212East-Up2,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,East-Up1,1328.71,0,15,21,2,1932212East-Up1,,1932212East-Up1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,East-Down1,1326.91,0,15,21,2,1932212East-Down1,,1932212East-Down1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,East-Down2,1330.51,0,15,21,2,1932212East-Down2,,1932212East-Down2,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,North-Left2,1342.25,89,0,40,4,1932212North-Left2,,1932212North-Left2,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,North-Left1,1318.49,89,0,40,4,1932212North-Left1,,1932212North-Left1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,North-Right1,1318.5,89,1,6,4,1932212North-Right1,,1932212North-Right1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,North-Right2,1318.5,89,1,6,4,1932212North-Right2,,1932212North-Right2,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,South-Left2,1336.38,89,22,29,4,1932212South-Left2,,1932212South-Left2,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,South-Left1,1323.15,89,22,29,4,1932212South-Left1,,1932212South-Left1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,South-Right1,1324.8,89,39,34,4,1932212South-Right1,,1932212South-Right1,601443,4451267,,1979,1979,1983,FEL
19,3,2,2,1,2,South-Right2,1324.34,87,12,44,4,1932212South-Right2,,1932212South-Right2,601443,4451267,,1979,1979,1983,FEL
26,2,2,4,2,2,West-Up2,1324.985,0,55,27,4,2622422West-Up2,,2622422West-Up2,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,West-Up1,1324.985,0,55,27,4,2622422West-Up1,,2622422West-Up1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,West-Down1,1322.08,0,4,32,3,2622422West-Down1,,2622422West-Down1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,West-Down2,1322.08,0,4,32,3,2622422West-Down2,,2622422West-Down2,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,East-Up2,1320.9425,0,15,24,4,2622422East-Up2,,2622422East-Up2,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,East-Up1,1320.9425,0,15,24,4,2622422East-Up1,,2622422East-Up1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,East-Down1,1320.9425,0,15,24,4,2622422East-Down1,,2622422East-Down1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,East-Down2,1320.9425,0,15,24,4,2622422East-Down2,,2622422East-Down2,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,North-Left2,1322.7075,89,54,30,4,2622422North-Left2,,2622422North-Left2,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,North-Left1,1322.7075,89,54,30,4,2622422North-Left1,,2622422North-Left1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,North-Right1,1322.7075,89,54,30,4,2622422North-Right1,,2622422North-Right1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,North-Right2,1322.7075,89,54,30,4,2622422North-Right2,,2622422North-Right2,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,South-Left2,1318.81,89,58,57,2,2622422South-Left2,,2622422South-Left2,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,South-Left1,1318.81,89,58,57,2,2622422South-Left1,,2622422South-Left1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,South-Right1,1318.81,89,58,57,2,2622422South-Right1,,2622422South-Right1,558313,4458972,,2550,2550,330,FWL
26,2,2,4,2,2,South-Right2,1318.81,89,58,57,2,2622422South-Right2,,2622422South-Right2,558313,4458972,,2550,2550,330,FWL
20,2,2,1,1,2,West-Up2,1320.33,0,7,57,4,2022112West-Up2,,2022112West-Up2,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,West-Up1,1323.18,0,0,30,4,2022112West-Up1,,2022112West-Up1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,West-Down1,1321.99,0,15,45,4,2022112West-Down1,,2022112West-Down1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,West-Down2,1317.33,0,15,20,4,2022112West-Down2,,2022112West-Down2,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,East-Up2,1314.94,0,8,46,2,2022112East-Up2,,2022112East-Up2,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,East-Up1,1322.3,0,8,46,2,2022112East-Up1,,2022112East-Up1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,East-Down1,1304.025,0,22,14,2,2022112East-Down1,,2022112East-Down1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,East-Down2,1304.025,0,22,14,2,2022112East-Down2,,2022112East-Down2,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,North-Left2,1321.41,89,17,58,4,2022112North-Left2,,2022112North-Left2,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,North-Left1,1321.41,89,17,58,4,2022112North-Left1,,2022112North-Left1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,North-Right1,1309.5,89,17,58,4,2022112North-Right1,,2022112North-Right1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,North-Right2,1338.43,89,17,58,4,2022112North-Right2,,2022112North-Right2,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,South-Left2,1305.64,89,45,31,4,2022112South-Left2,,2022112South-Left2,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,South-Left1,1305.64,89,45,31,4,2022112South-Left1,,2022112South-Left1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,South-Right1,1320.19,89,39,1,4,2022112South-Right1,,2022112South-Right1,592295,4460308,,1285,1285,640,FWL
20,2,2,1,1,2,South-Right2,1320.19,89,39,1,4,2022112South-Right2,,2022112South-Right2,592295,4460308,,1285,1285,640,FWL
7,3,2,1,2,2,West-Up2,1321.185,0,56,28,4,732122West-Up2,,732122West-Up2,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,West-Up1,1321.185,0,56,28,4,732122West-Up1,,732122West-Up1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,West-Down1,1321.185,0,56,28,4,732122West-Down1,,732122West-Down1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,West-Down2,1321.185,0,56,28,4,732122West-Down2,,732122West-Down2,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,East-Up2,1320.4475,1,5,42,4,732122East-Up2,,732122East-Up2,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,East-Up1,1320.4475,1,5,42,4,732122East-Up1,,732122East-Up1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,East-Down1,1320.4475,1,5,42,4,732122East-Down1,,732122East-Down1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,East-Down2,1320.4475,1,5,42,4,732122East-Down2,,732122East-Down2,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,North-Left2,1315.6025,88,16,51,2,732122North-Left2,,732122North-Left2,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,North-Left1,1315.6025,88,16,51,2,732122North-Left1,,732122North-Left1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,North-Right1,1315.6025,88,16,51,2,732122North-Right1,,732122North-Right1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,North-Right2,1315.6025,88,16,51,2,732122North-Right2,,732122North-Right2,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,South-Left2,1308.35,87,36,56,2,732122South-Left2,,732122South-Left2,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,South-Left1,1308.35,87,36,56,2,732122South-Left1,,732122South-Left1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,South-Right1,1330.13,88,52,31,2,732122South-Right1,,732122South-Right1,581256,4453767,,317,317,1324,FWL
7,3,2,1,2,2,South-Right2,1330.13,88,52,31,2,732122South-Right2,,732122South-Right2,581256,4453767,,317,317,1324,FWL
25,3,2,1,2,2,West-Up2,0,0,0,0,0,2532122West-Up2,,2532122West-Up2,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,West-Up1,2641.35,0,6,37,2,2532122West-Up1,,2532122West-Up1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,West-Down1,1317.72,0,9,20,4,2532122West-Down1,,2532122West-Down1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,West-Down2,1317.72,0,8,20,4,2532122West-Down2,,2532122West-Down2,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,East-Up2,0,0,0,0,0,2532122East-Up2,,2532122East-Up2,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,East-Up1,2637.35,0,26,25,2,2532122East-Up1,,2532122East-Up1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,East-Down1,2639.14,0,16,16,2,2532122East-Down1,,2532122East-Down1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,East-Down2,0,0,0,0,0,2532122East-Down2,,2532122East-Down2,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,North-Left2,0,0,0,0,0,2532122North-Left2,,2532122North-Left2,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,North-Left1,2652.91,89,46,29,4,2532122North-Left1,,2532122North-Left1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,North-Right1,2653.27,89,44,53,4,2532122North-Right1,,2532122North-Right1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,North-Right2,0,0,0,0,0,2532122North-Right2,,2532122North-Right2,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,South-Left2,1317.46,89,45,51,4,2532122South-Left2,,2532122South-Left2,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,South-Left1,1317.46,89,45,51,4,2532122South-Left1,,2532122South-Left1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,South-Right1,1317.46,89,45,51,4,2532122South-Right1,,2532122South-Right1,590292,4450595,,665,665,658,FEL
25,3,2,1,2,2,South-Right2,1317.46,89,45,51,4,2532122South-Right2,,2532122South-Right2,590292,4450595,,665,665,658,FEL
28,2,2,2,2,2,West-Up2,1327.2225,0,6,51,2,2822222West-Up2,,2822222West-Up2,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,West-Up1,1327.2225,0,6,51,2,2822222West-Up1,,2822222West-Up1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,West-Down1,1327.2225,0,6,51,2,2822222West-Down1,,2822222West-Down1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,West-Down2,1327.2225,0,6,51,2,2822222West-Down2,,2822222West-Down2,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,East-Up2,1316.765,0,5,1,4,2822222East-Up2,,2822222East-Up2,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,East-Up1,1316.765,0,5,1,4,2822222East-Up1,,2822222East-Up1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,East-Down1,1316.795,0,4,56,4,2822222East-Down1,,2822222East-Down1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,East-Down2,1316.795,0,4,56,4,2822222East-Down2,,2822222East-Down2,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,North-Left2,1325.285,89,58,36,4,2822222North-Left2,,2822222North-Left2,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,North-Left1,1325.285,89,58,36,4,2822222North-Left1,,2822222North-Left1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,North-Right1,1325.14,89,59,41,4,2822222North-Right1,,2822222North-Right1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,North-Right2,1325.14,89,59,41,4,2822222North-Right2,,2822222North-Right2,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,South-Left2,1324.1325,88,55,54,3,2822222South-Left2,,2822222South-Left2,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,South-Left1,1324.1325,88,55,54,3,2822222South-Left1,,2822222South-Left1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,South-Right1,1324.1325,88,55,54,3,2822222South-Right1,,2822222South-Right1,576150,4459815,,330,330,660,FEL
28,2,2,2,2,2,South-Right2,1324.1325,88,55,54,3,2822222South-Right2,,2822222South-Right2,576150,4459815,,330,330,660,FEL
7,2,2,2,2,2,West-Up2,1333.97,0,25,49,1,722222West-Up2,,722222West-Up2,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,West-Up1,1323.47,0,57,54,3,722222West-Up1,,722222West-Up1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,West-Down1,1312.92,0,30,49,2,722222West-Down1,,722222West-Down1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,West-Down2,1312.92,0,30,49,2,722222West-Down2,,722222West-Down2,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,East-Up2,1321.91,0,4,46,4,722222East-Up2,,722222East-Up2,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,East-Up1,1321.91,0,4,46,4,722222East-Up1,,722222East-Up1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,East-Down1,1315.935,0,38,2,2,722222East-Down1,,722222East-Down1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,East-Down2,1315.935,0,38,2,2,722222East-Down2,,722222East-Down2,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,North-Left2,1260.725,89,52,28,4,722222North-Left2,,722222North-Left2,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,North-Left1,1260.725,89,52,28,4,722222North-Left1,,722222North-Left1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,North-Right1,1317.92,89,52,35,4,722222North-Right1,,722222North-Right1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,North-Right2,1317.92,89,52,35,4,722222North-Right2,,722222North-Right2,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,South-Left2,1266.62,89,57,59,4,722222South-Left2,,722222South-Left2,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,South-Left1,1266.62,89,57,59,4,722222South-Left1,,722222South-Left1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,South-Right1,1317.19,89,57,20,4,722222South-Right1,,722222South-Right1,572261,4463636,,1547,1547,1749,FEL
7,2,2,2,2,2,South-Right2,1317.19,89,57,20,4,722222South-Right2,,722222South-Right2,572261,4463636,,1547,1547,1749,FEL
24,3,2,2,2,2,West-Up2,1321.75,0,10,46,2,2432222West-Up2,,2432222West-Up2,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,West-Up1,1323.545,0,15,37,2,2432222West-Up1,,2432222West-Up1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,West-Down1,1323.545,0,15,37,2,2432222West-Down1,,2432222West-Down1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,West-Down2,1322.8,0,1,17,2,2432222West-Down2,,2432222West-Down2,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,East-Up2,1322.7075,0,44,25,4,2432222East-Up2,,2432222East-Up2,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,East-Up1,1322.7075,0,44,25,4,2432222East-Up1,,2432222East-Up1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,East-Down1,1322.7075,0,44,25,4,2432222East-Down1,,2432222East-Down1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,East-Down2,1322.7075,0,44,25,4,2432222East-Down2,,2432222East-Down2,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,North-Left2,1317.99,89,39,48,2,2432222North-Left2,,2432222North-Left2,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,North-Left1,1317.99,89,39,48,2,2432222North-Left1,,2432222North-Left1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,North-Right1,1317.99,89,39,48,2,2432222North-Right1,,2432222North-Right1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,North-Right2,1317.99,89,39,48,2,2432222North-Right2,,2432222North-Right2,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,South-Left2,1399.36,89,44,59,3,2432222South-Left2,,2432222South-Left2,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,South-Left1,1399.36,89,44,59,3,2432222South-Left1,,2432222South-Left1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,South-Right1,1219.24,89,43,32,2,2432222South-Right1,,2432222South-Right1,580700,4453809,,380,380,2355,FEL
24,3,2,2,2,2,South-Right2,1339.04,89,23,42,2,2432222South-Right2,,2432222South-Right2,580700,4453809,,380,380,2355,FEL
29,3,2,1,1,2,West-Up2,1314.5275,0,50,14,4,2932112West-Up2,,2932112West-Up2,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,West-Up1,1314.5275,0,50,14,4,2932112West-Up1,,2932112West-Up1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,West-Down1,1314.5275,0,50,14,4,2932112West-Down1,,2932112West-Down1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,West-Down2,1314.5275,0,50,14,4,2932112West-Down2,,2932112West-Down2,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,East-Up2,1318.4675,1,7,31,1,2932112East-Up2,,2932112East-Up2,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,East-Up1,1318.4675,1,7,31,1,2932112East-Up1,,2932112East-Up1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,East-Down1,1318.4675,1,7,31,1,2932112East-Down1,,2932112East-Down1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,East-Down2,1318.4675,1,7,31,1,2932112East-Down2,,2932112East-Down2,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,North-Left2,1307.25,88,53,13,2,2932112North-Left2,,2932112North-Left2,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,North-Left1,1307.25,88,53,13,2,2932112North-Left1,,2932112North-Left1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,North-Right1,1307.25,88,53,13,2,2932112North-Right1,,2932112North-Right1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,North-Right2,1307.25,88,53,13,2,2932112North-Right2,,2932112North-Right2,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,South-Left2,1313.95,89,3,34,2,2932112South-Left2,,2932112South-Left2,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,South-Left1,1313.95,89,3,34,2,2932112South-Left1,,2932112South-Left1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,South-Right1,1313.95,89,3,34,2,2932112South-Right1,,2932112South-Right1,593232,4452330,,330,330,1980,FEL
29,3,2,1,1,2,South-Right2,1313.95,89,3,34,2,2932112South-Right2,,2932112South-Right2,593232,4452330,,330,330,1980,FEL
16,3,2,5,2,2,West-Up2,1319.48,0,31,12,2,1632522West-Up2,,1632522West-Up2,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,West-Up1,1319.48,0,31,12,2,1632522West-Up1,,1632522West-Up1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,West-Down1,1327.975,0,2,9,4,1632522West-Down1,,1632522West-Down1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,West-Down2,1327.975,0,2,9,4,1632522West-Down2,,1632522West-Down2,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,East-Up2,1321.235,0,9,53,4,1632522East-Up2,,1632522East-Up2,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,East-Up1,1321.235,0,9,53,4,1632522East-Up1,,1632522East-Up1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,East-Down1,1322.065,0,6,17,4,1632522East-Down1,,1632522East-Down1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,East-Down2,1322.065,0,6,17,4,1632522East-Down2,,1632522East-Down2,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,North-Left2,1319.4,89,49,46,3,1632522North-Left2,,1632522North-Left2,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,North-Left1,1319.4,89,49,46,3,1632522North-Left1,,1632522North-Left1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,North-Right1,1329.65,89,53,58,3,1632522North-Right1,,1632522North-Right1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,North-Right2,1329.65,89,53,58,3,1632522North-Right2,,1632522North-Right2,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,South-Left2,1347.29,89,53,24,1,1632522South-Left2,,1632522South-Left2,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,South-Left1,1347.29,89,53,24,1,1632522South-Left1,,1632522South-Left1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,South-Right1,1319.45,89,26,15,3,1632522South-Right1,,1632522South-Right1,546139,4452825,,989,989,2007,FWL
16,3,2,5,2,2,South-Right2,1319.45,89,26,15,3,1632522South-Right2,,1632522South-Right2,546139,4452825,,989,989,2007,FWL
2,3,2,1,2,2,West-Up2,1305.26,0,42,1,4,232122West-Up2,,232122West-Up2,588262,4457077,,212,212,1068,FWL
2,3,2,1,2,2,West-Up1,1318.36,0,42,1,4,232122West-Up1,,232122West-Up1,588262,4457077,,212,212,1068,FWL
2,3,2,1,2,2,West-Down1,1318.41,0,42,30,4,232122West-Down1,,232122West-Down1,588262,4457077,,212,212,1068,FWL
2,3,2,1,2,2,West-Down2,1318.48,0,41,39,4,232122West-Down2,,232122West-Down2,588262,4457077,,212,212,1068,FWL
2,3,2,1,2,2,East-Up2,1309.38,1,8,8,4,232122East-Up2,,232122East-Up2,588262,4457077,,212,212,1068,FWL
2,3,2,1,2,2,East-Up1,1309.38,1,8,8,4,232122East-Up1,,232122East-Up1,588262,4457077,,212,212,1068,FWL
2,3,2,1,2,2,East-Down1,1315.09,0,46,3,4,232122East-Down1,,232122East-Down1,588262,4457077,,212,212,1068,FWL
2,3,2,1,2,2,East-Down2,1314.94,0,45,32,4,232122East-Down2,,232122East-Down2,588262,4457077,,212,212,1068,FWL
