Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
36,3,2,2,2,2,South-Left1,2638.46,88,43,52,2,2,3632222South-Left1
36,3,2,2,2,2,South-Right1,2612.36,88,43,4,2,2,3632222South-Right1
36,3,2,2,2,2,South-Right2,0,0,0,0,0,2,3632222South-Right2
36,2,2,2,2,2,West-Up2,0,0,0,0,0,2,3622222West-Up2
36,2,2,2,2,2,West-Up1,2640.64,1,17,9,4,2,3622222West-Up1
36,2,2,2,2,2,West-Down1,2640.41,1,17,3,4,2,3622222West-Down1
36,2,2,2,2,2,West-Down2,0,0,0,0,0,2,3622222West-Down2
36,2,2,2,2,2,East-Up2,0,0,0,0,0,2,3622222East-Up2
36,2,2,2,2,2,East-Up1,2642.84,0,49,27,4,2,3622222East-Up1
36,2,2,2,2,2,East-Down1,2643.1,0,48,57,4,2,3622222East-Down1
36,2,2,2,2,2,East-Down2,0,0,0,0,0,2,3622222East-Down2
36,2,2,2,2,2,North-Left2,0,0,0,0,0,2,3622222North-Left2
36,2,2,2,2,2,North-Left1,2646.99,88,40,43,3,2,3622222North-Left1
36,2,2,2,2,2,North-Right1,2646.73,88,40,6,3,2,3622222North-Right1
36,2,2,2,2,2,North-Right2,0,0,0,0,0,2,3622222North-Right2
36,2,2,2,2,2,South-Left2,0,0,0,0,0,2,3622222South-Left2
36,2,2,2,2,2,South-Left1,2638.46,88,43,52,2,2,3622222South-Left1
36,2,2,2,2,2,South-Right1,2612.36,88,43,4,2,2,3622222South-Right1
36,2,2,2,2,2,South-Right2,0,0,0,0,0,2,3622222South-Right2
17,3,2,2,2,2,West-Up2,0,0,0,0,0,2,1732222West-Up2
17,3,2,2,2,2,West-Up1,2650.04,2,3,50,4,2,1732222West-Up1
17,3,2,2,2,2,West-Down1,2676.72,1,50,33,4,2,1732222West-Down1
17,3,2,2,2,2,West-Down2,0,0,0,0,0,2,1732222West-Down2
17,3,2,2,2,2,East-Up2,0,0,0,0,0,2,1732222East-Up2
17,3,2,2,2,2,East-Up1,2635.41,0,52,11,4,2,1732222East-Up1
17,3,2,2,2,2,East-Down1,2751.36,1,50,19,4,2,1732222East-Down1
17,3,2,2,2,2,East-Down2,0,0,0,0,0,2,1732222East-Down2
17,3,2,2,2,2,North-Left2,0,0,0,0,0,2,1732222North-Left2
17,3,2,2,2,2,North-Left1,4086.5,89,57,34,3,2,1732222North-Left1
17,3,2,2,2,2,North-Right1,1319.67,88,39,24,3,2,1732222North-Right1
17,3,2,2,2,2,North-Right2,0,0,0,0,0,2,1732222North-Right2
17,3,2,2,2,2,South-Left2,0,0,0,0,0,2,1732222South-Left2
17,3,2,2,2,2,South-Left1,5352.67,89,42,18,4,2,1732222South-Left1
17,3,2,2,2,2,South-Right1,0,0,0,0,0,2,1732222South-Right1
17,3,2,2,2,2,South-Right2,0,0,0,0,0,2,1732222South-Right2
7,3,2,1,2,2,West-Up2,0,0,0,0,0,T,732122West-Up2
7,3,2,1,2,2,West-Up1,2647.87,0,5,35,4,T,732122West-Up1
7,3,2,1,2,2,West-Down1,1323.3,0,12,52,4,T,732122West-Down1
7,3,2,1,2,2,West-Down2,1322.43,0,6,51,4,T,732122West-Down2
7,3,2,1,2,2,East-Up2,0,0,0,0,0,T,732122East-Up2
7,3,2,1,2,2,East-Up1,2661.1,0,15,53,4,T,732122East-Up1
7,3,2,1,2,2,East-Down1,1338.03,0,0,58,4,T,732122East-Down1
7,3,2,1,2,2,East-Down2,1325.03,0,0,8,2,T,732122East-Down2
7,3,2,1,2,2,North-Left2,0,0,0,0,0,T,732122North-Left2
7,3,2,1,2,2,North-Left1,2616.75,88,32,58,2,T,732122North-Left1
7,3,2,1,2,2,North-Right1,2653.16,89,46,55,2,T,732122North-Right1
7,3,2,1,2,2,North-Right2,0,0,0,0,0,T,732122North-Right2
7,3,2,1,2,2,South-Left2,0,0,0,0,0,T,732122South-Left2
7,3,2,1,2,2,South-Left1,5269.99,89,30,8,2,T,732122South-Left1
7,3,2,1,2,2,South-Right1,0,0,0,0,0,T,732122South-Right1
7,3,2,1,2,2,South-Right2,0,0,0,0,0,T,732122South-Right2
16,4,2,1,2,2,West-Up2,0,0,0,0,0,T,1642122West-Up2
16,4,2,1,2,2,West-Up1,2644.48,0,13,55,4,T,1642122West-Up1
16,4,2,1,2,2,West-Down1,2644.48,0,13,54,4,T,1642122West-Down1
16,4,2,1,2,2,West-Down2,0,0,0,0,0,T,1642122West-Down2
16,4,2,1,2,2,East-Up2,0,0,0,0,0,T,1642122East-Up2
16,4,2,1,2,2,East-Up1,2641.71,0,4,13,4,T,1642122East-Up1
16,4,2,1,2,2,East-Down1,2640.53,0,4,11,4,T,1642122East-Down1
16,4,2,1,2,2,East-Down2,0,0,0,0,0,T,1642122East-Down2
16,4,2,1,2,2,North-Left2,0,0,0,0,0,T,1642122North-Left2
16,4,2,1,2,2,North-Left1,2653.36,89,45,2,4,T,1642122North-Left1
16,4,2,1,2,2,North-Right1,1319.9,89,47,32,3,T,1642122North-Right1
16,4,2,1,2,2,North-Right2,1319.23,89,46,32,3,T,1642122North-Right2
16,4,2,1,2,2,South-Left2,0,0,0,0,0,T,1642122South-Left2
16,4,2,1,2,2,South-Left1,5277.51,89,56,41,3,T,1642122South-Left1
16,4,2,1,2,2,South-Right1,0,0,0,0,0,T,1642122South-Right1
16,4,2,1,2,2,South-Right2,0,0,0,0,0,T,1642122South-Right2
19,4,2,1,2,2,West-Up2,0,0,0,0,0,T,1942122West-Up2
19,4,2,1,2,2,West-Up1,2640.42,0,31,27,4,T,1942122West-Up1
19,4,2,1,2,2,West-Down1,2644.63,0,31,27,4,T,1942122West-Down1
19,4,2,1,2,2,West-Down2,0,0,0,0,0,T,1942122West-Down2
19,4,2,1,2,2,East-Up2,0,0,0,0,0,T,1942122East-Up2
19,4,2,1,2,2,East-Up1,2624.34,0,46,42,1,T,1942122East-Up1
19,4,2,1,2,2,East-Down1,1302.23,0,26,20,1,T,1942122East-Down1
19,4,2,1,2,2,East-Down2,1302.23,0,26,20,1,T,1942122East-Down2
19,4,2,1,2,2,North-Left2,0,0,0,0,0,T,1942122North-Left2
19,4,2,1,2,2,North-Left1,2462.72,89,7,15,2,T,1942122North-Left1
19,4,2,1,2,2,North-Right1,2639.53,89,8,59,2,T,1942122North-Right1
19,4,2,1,2,2,North-Right2,0,0,0,0,0,T,1942122North-Right2
19,4,2,1,2,2,South-Left2,1141.74,88,30,18,3,T,1942122South-Left2
19,4,2,1,2,2,South-Left1,1322.98,88,30,19,3,T,1942122South-Left1
19,4,2,1,2,2,South-Right1,1322.98,88,30,19,3,T,1942122South-Right1
19,4,2,1,2,2,South-Right2,1322.98,88,30,19,3,T,1942122South-Right2
30,4,2,1,2,2,West-Up2,0,0,0,0,0,T,3042122West-Up2
30,4,2,1,2,2,West-Up1,2640.42,0,31,27,4,T,3042122West-Up1
30,4,2,1,2,2,West-Down1,2644.63,0,31,27,4,T,3042122West-Down1
30,4,2,1,2,2,West-Down2,0,0,0,0,0,T,3042122West-Down2
30,4,2,1,2,2,East-Up2,0,0,0,0,0,T,3042122East-Up2
30,4,2,1,2,2,East-Up1,2624.34,0,46,42,1,T,3042122East-Up1
30,4,2,1,2,2,East-Down1,1302.23,0,26,20,1,T,3042122East-Down1
30,4,2,1,2,2,East-Down2,1302.23,0,26,20,1,T,3042122East-Down2
30,4,2,1,2,2,North-Left2,0,0,0,0,0,T,3042122North-Left2
30,4,2,1,2,2,North-Left1,2462.72,89,7,15,2,T,3042122North-Left1
30,4,2,1,2,2,North-Right1,2639.53,89,8,59,2,T,3042122North-Right1
30,4,2,1,2,2,North-Right2,0,0,0,0,0,T,3042122North-Right2
30,4,2,1,2,2,South-Left2,1141.74,88,30,18,3,T,3042122South-Left2
30,4,2,1,2,2,South-Left1,1322.98,88,30,19,3,T,3042122South-Left1
30,4,2,1,2,2,South-Right1,1322.98,88,30,19,3,T,3042122South-Right1
30,4,2,1,2,2,South-Right2,1322.98,88,30,19,3,T,3042122South-Right2
18,4,2,1,2,2,West-Up2,0,0,0,0,0,T,1842122West-Up2
18,4,2,1,2,2,West-Up1,2639.55,0,50,18,4,T,1842122West-Up1
18,4,2,1,2,2,West-Down1,2638.99,0,57,48,4,T,1842122West-Down1
18,4,2,1,2,2,West-Down2,0,0,0,0,0,T,1842122West-Down2
18,4,2,1,2,2,East-Up2,0,0,0,0,0,T,1842122East-Up2
18,4,2,1,2,2,East-Up1,2645.6,0,55,3,1,T,1842122East-Up1
18,4,2,1,2,2,East-Down1,2645.6,0,55,3,1,T,1842122East-Down1
18,4,2,1,2,2,East-Down2,0,0,0,0,0,T,1842122East-Down2
18,4,2,1,2,2,North-Left2,0,0,0,0,0,T,1842122North-Left2
18,4,2,1,2,2,North-Left1,2459.4,89,0,7,3,T,1842122North-Left1
18,4,2,1,2,2,North-Right1,2640.97,89,0,7,3,T,1842122North-Right1
18,4,2,1,2,2,North-Right2,0,0,0,0,0,T,1842122North-Right2
18,4,2,1,2,2,South-Left2,0,0,0,0,0,T,1842122South-Left2
18,4,2,1,2,2,South-Left1,2462.72,89,7,15,2,T,1842122South-Left1
18,4,2,1,2,2,South-Right1,2639.53,89,8,59,2,T,1842122South-Right1
18,4,2,1,2,2,South-Right2,0,0,0,0,0,T,1842122South-Right2
10,2,2,1,2,2,West-Up2,0,0,0,0,0,T,1022122West-Up2
10,2,2,1,2,2,West-Up1,2641.71,0,4,13,4,T,1022122West-Up1
10,2,2,1,2,2,West-Down1,2640.53,0,4,11,4,T,1022122West-Down1
10,2,2,1,2,2,West-Down2,0,0,0,0,0,T,1022122West-Down2
10,2,2,1,2,2,East-Up2,0,0,0,0,0,T,1022122East-Up2
10,2,2,1,2,2,East-Up1,2652.43,0,3,26,2,T,1022122East-Up1
10,2,2,1,2,2,East-Down1,2635.2,0,5,43,2,T,1022122East-Down1
10,2,2,1,2,2,East-Down2,0,0,0,0,0,T,1022122East-Down2
10,2,2,1,2,2,North-Left2,1323.08,89,47,20,3,T,1022122North-Left2
10,2,2,1,2,2,North-Left1,1322.96,89,51,4,3,T,1022122North-Left1
10,2,2,1,2,2,North-Right1,2644.42,89,45,40,3,T,1022122North-Right1
10,2,2,1,2,2,North-Right2,0,0,0,0,0,T,1022122North-Right2
10,2,2,1,2,2,South-Left2,0,0,0,0,0,T,1022122South-Left2
10,2,2,1,2,2,South-Left1,5276.97,89,50,55,3,T,1022122South-Left1
10,2,2,1,2,2,South-Right1,0,0,0,0,0,T,1022122South-Right1
10,2,2,1,2,2,South-Right2,0,0,0,0,0,T,1022122South-Right2
3,2,2,1,2,2,West-Up2,0,0,0,0,0,T,322122West-Up2
3,2,2,1,2,2,West-Up1,5393.86,0,25,0,2,T,322122West-Up1
3,2,2,1,2,2,West-Down1,0,0,0,0,0,T,322122West-Down1
3,2,2,1,2,2,West-Down2,0,0,0,0,0,T,322122West-Down2
3,2,2,1,2,2,East-Up2,0,0,0,0,0,T,322122East-Up2
3,2,2,1,2,2,East-Up1,5316.49,0,16,44,2,T,322122East-Up1
3,2,2,1,2,2,East-Down1,0,0,0,0,0,T,322122East-Down1
3,2,2,1,2,2,East-Down2,0,0,0,0,0,T,322122East-Down2
3,2,2,1,2,2,North-Left2,1327.86,89,59,23,3,T,322122North-Left2
3,2,2,1,2,2,North-Left1,1284.79,89,59,40,4,T,322122North-Left1
3,2,2,1,2,2,North-Right1,2665.04,88,45,42,4,T,322122North-Right1
3,2,2,1,2,2,North-Right2,0,0,0,0,0,T,322122North-Right2
3,2,2,1,2,2,South-Left2,1323.08,89,47,20,3,T,322122South-Left2
3,2,2,1,2,2,South-Left1,1322.96,89,51,4,3,T,322122South-Left1
3,2,2,1,2,2,South-Right1,2644.42,89,45,40,3,T,322122South-Right1
3,2,2,1,2,2,South-Right2,0,0,0,0,0,T,322122South-Right2
29,4,2,1,2,2,West-Up2,0,0,0,0,0,T,2942122West-Up2
29,4,2,1,2,2,West-Up1,2624.34,0,46,42,1,T,2942122West-Up1
29,4,2,1,2,2,West-Down1,1302.23,0,26,20,1,T,2942122West-Down1
29,4,2,1,2,2,West-Down2,1302.23,0,26,20,1,T,2942122West-Down2
29,4,2,1,2,2,East-Up2,0,0,0,0,0,T,2942122East-Up2
29,4,2,1,2,2,East-Up1,2647.54,0,43,37,4,T,2942122East-Up1
29,4,2,1,2,2,East-Down1,2647.54,0,43,37,4,T,2942122East-Down1
29,4,2,1,2,2,East-Down2,0,0,0,0,0,T,2942122East-Down2
29,4,2,1,2,2,North-Left2,0,0,0,0,0,T,2942122North-Left2
29,4,2,1,2,2,North-Left1,2640.23,88,57,7,3,T,2942122North-Left1
29,4,2,1,2,2,North-Right1,2640.24,88,57,14,3,T,2942122North-Right1
29,4,2,1,2,2,North-Right2,0,0,0,0,0,T,2942122North-Right2
29,4,2,1,2,2,South-Left2,0,0,0,0,0,T,2942122South-Left2
29,4,2,1,2,2,South-Left1,2645.59,89,40,16,3,T,2942122South-Left1
29,4,2,1,2,2,South-Right1,2645.59,89,40,16,3,T,2942122South-Right1
29,4,2,1,2,2,South-Right2,0,0,0,0,0,T,2942122South-Right2
17,4,2,1,2,2,West-Up2,0,0,0,0,0,T,1742122West-Up2
17,4,2,1,2,2,West-Up1,2645.6,0,55,3,1,T,1742122West-Up1
17,4,2,1,2,2,West-Down1,2645.6,0,55,3,1,T,1742122West-Down1
17,4,2,1,2,2,West-Down2,0,0,0,0,0,T,1742122West-Down2
17,4,2,1,2,2,East-Up2,0,0,0,0,0,T,1742122East-Up2
17,4,2,1,2,2,East-Up1,2641.47,0,54,46,1,T,1742122East-Up1
17,4,2,1,2,2,East-Down1,2641.68,0,55,8,1,T,1742122East-Down1
17,4,2,1,2,2,East-Down2,0,0,0,0,0,T,1742122East-Down2
17,4,2,1,2,2,North-Left2,0,0,0,0,0,T,1742122North-Left2
17,4,2,1,2,2,North-Left1,2643.27,89,2,52,2,T,1742122North-Left1
17,4,2,1,2,2,North-Right1,2637.34,89,1,57,2,T,1742122North-Right1
17,4,2,1,2,2,North-Right2,0,0,0,0,0,T,1742122North-Right2
17,4,2,1,2,2,South-Left2,0,0,0,0,0,T,1742122South-Left2
17,4,2,1,2,2,South-Left1,2640.23,88,57,7,3,T,1742122South-Left1
17,4,2,1,2,2,South-Right1,2640.24,88,57,14,3,T,1742122South-Right1
17,4,2,1,2,2,South-Right2,0,0,0,0,0,T,1742122South-Right2
32,3,2,1,2,2,West-Up2,0,0,0,0,0,T,3232122West-Up2
32,3,2,1,2,2,West-Up1,2624.34,0,46,42,1,T,3232122West-Up1
32,3,2,1,2,2,West-Down1,1302.23,0,26,20,1,T,3232122West-Down1
32,3,2,1,2,2,West-Down2,1302.23,0,26,20,1,T,3232122West-Down2
32,3,2,1,2,2,East-Up2,0,0,0,0,0,T,3232122East-Up2
32,3,2,1,2,2,East-Up1,2647.54,0,43,37,4,T,3232122East-Up1
32,3,2,1,2,2,East-Down1,2647.54,0,43,37,4,T,3232122East-Down1
32,3,2,1,2,2,East-Down2,0,0,0,0,0,T,3232122East-Down2
32,3,2,1,2,2,North-Left2,0,0,0,0,0,T,3232122North-Left2
32,3,2,1,2,2,North-Left1,2640.23,88,57,7,3,T,3232122North-Left1
32,3,2,1,2,2,North-Right1,2640.24,88,57,14,3,T,3232122North-Right1
32,3,2,1,2,2,North-Right2,0,0,0,0,0,T,3232122North-Right2
32,3,2,1,2,2,South-Left2,0,0,0,0,0,T,3232122South-Left2
32,3,2,1,2,2,South-Left1,2645.59,89,40,16,3,T,3232122South-Left1
32,3,2,1,2,2,South-Right1,2645.59,89,40,16,3,T,3232122South-Right1
32,3,2,1,2,2,South-Right2,0,0,0,0,0,T,3232122South-Right2
14,4,2,1,2,2,West-Up2,0,0,0,0,0,T,1442122West-Up2
14,4,2,1,2,2,West-Up1,2652.43,0,6,40,3,T,1442122West-Up1
14,4,2,1,2,2,West-Down1,2635.25,0,9,0,3,T,1442122West-Down1
14,4,2,1,2,2,West-Down2,0,0,0,0,0,T,1442122West-Down2
14,4,2,1,2,2,East-Up2,0,0,0,0,0,T,1442122East-Up2
14,4,2,1,2,2,East-Up1,2658.44,0,17,27,3,T,1442122East-Up1
14,4,2,1,2,2,East-Down1,2639.59,0,0,22,3,T,1442122East-Down1
14,4,2,1,2,2,East-Down2,0,0,0,0,0,T,1442122East-Down2
14,4,2,1,2,2,North-Left2,0,0,0,0,0,T,1442122North-Left2
14,4,2,1,2,2,North-Left1,2641.06,89,40,45,4,T,1442122North-Left1
14,4,2,1,2,2,North-Right1,2651.98,89,35,10,3,T,1442122North-Right1
14,4,2,1,2,2,North-Right2,0,0,0,0,0,T,1442122North-Right2
14,4,2,1,2,2,South-Left2,0,0,0,0,0,T,1442122South-Left2
14,4,2,1,2,2,South-Left1,2652.59,89,54,25,1,T,1442122South-Left1
14,4,2,1,2,2,South-Right1,2638.6,89,57,50,4,T,1442122South-Right1
14,4,2,1,2,2,South-Right2,0,0,0,0,0,T,1442122South-Right2
11,2,2,1,2,2,West-Up2,0,0,0,0,0,T,1122122West-Up2
11,2,2,1,2,2,West-Up1,5316.39,0,20,0,2,T,1122122West-Up1
11,2,2,1,2,2,West-Down1,0,0,0,0,0,T,1122122West-Down1
11,2,2,1,2,2,West-Down2,0,0,0,0,0,T,1122122West-Down2
11,2,2,1,2,2,East-Up2,0,0,0,0,0,T,1122122East-Up2
11,2,2,1,2,2,East-Up1,2655.25,0,6,54,1,T,1122122East-Up1
11,2,2,1,2,2,East-Down1,2636.68,0,5,15,1,T,1122122East-Down1
11,2,2,1,2,2,East-Down2,0,0,0,0,0,T,1122122East-Down2
11,2,2,1,2,2,North-Left2,0,0,0,0,0,T,1122122North-Left2
11,2,2,1,2,2,North-Left1,2630.68,89,49,49,3,T,1122122North-Left1
11,2,2,1,2,2,North-Right1,2622.12,89,23,32,4,T,1122122North-Right1
11,2,2,1,2,2,North-Right2,0,0,0,0,0,T,1122122North-Right2
11,2,2,1,2,2,South-Left2,0,0,0,0,0,T,1122122South-Left2
11,2,2,1,2,2,South-Left1,2641.06,89,40,45,4,T,1122122South-Left1
11,2,2,1,2,2,South-Right1,2651.98,89,35,10,3,T,1122122South-Right1
11,2,2,1,2,2,South-Right2,0,0,0,0,0,T,1122122South-Right2
7,4,2,1,1,2,West-Up2,0,0,0,0,0,T,742112West-Up2
7,4,2,1,1,2,West-Up1,2657.43,0,56,3,1,T,742112West-Up1
7,4,2,1,1,2,West-Down1,2657.43,0,56,3,1,T,742112West-Down1
7,4,2,1,1,2,West-Down2,0,0,0,0,0,T,742112West-Down2
7,4,2,1,1,2,East-Up2,0,0,0,0,0,T,742112East-Up2
7,4,2,1,1,2,East-Up1,2645.06,1,0,34,1,T,742112East-Up1
7,4,2,1,1,2,East-Down1,2643.61,0,50,44,1,T,742112East-Down1
7,4,2,1,1,2,East-Down2,0,0,0,0,0,T,742112East-Down2
7,4,2,1,1,2,North-Left2,0,0,0,0,0,T,742112North-Left2
7,4,2,1,1,2,North-Left1,2731.13,89,9,3,2,T,742112North-Left1
7,4,2,1,1,2,North-Right1,2636.92,88,58,46,2,T,742112North-Right1
7,4,2,1,1,2,North-Right2,0,0,0,0,0,T,742112North-Right2
7,4,2,1,1,2,South-Left2,0,0,0,0,0,T,742112South-Left2
7,4,2,1,1,2,South-Left1,2725.44,88,42,21,2,T,742112South-Left1
7,4,2,1,1,2,South-Right1,2642.08,88,52,15,2,T,742112South-Right1
7,4,2,1,1,2,South-Right2,0,0,0,0,0,T,742112South-Right2
18,4,2,1,1,2,West-Up2,0,0,0,0,0,T,1842112West-Up2
18,4,2,1,1,2,West-Up1,2668.05,0,49,29,4,T,1842112West-Up1
18,4,2,1,1,2,West-Down1,2598.48,0,49,29,4,T,1842112West-Down1
18,4,2,1,1,2,West-Down2,0,0,0,0,0,T,1842112West-Down2
18,4,2,1,1,2,East-Up2,0,0,0,0,0,T,1842112East-Up2
18,4,2,1,1,2,East-Up1,2638.47,0,37,15,1,T,1842112East-Up1
18,4,2,1,1,2,East-Down1,2643.39,1,37,7,1,T,1842112East-Down1
18,4,2,1,1,2,East-Down2,0,0,0,0,0,T,1842112East-Down2
18,4,2,1,1,2,North-Left2,0,0,0,0,0,T,1842112North-Left2
18,4,2,1,1,2,North-Left1,2725.44,88,42,21,2,T,1842112North-Left1
18,4,2,1,1,2,North-Right1,2642.08,88,52,15,2,T,1842112North-Right1
18,4,2,1,1,2,North-Right2,0,0,0,0,0,T,1842112North-Right2
18,4,2,1,1,2,South-Left2,0,0,0,0,0,T,1842112South-Left2
18,4,2,1,1,2,South-Left1,2749.7,88,54,36,2,T,1842112South-Left1
18,4,2,1,1,2,South-Right1,2644.73,88,59,22,2,T,1842112South-Right1
18,4,2,1,1,2,South-Right2,0,0,0,0,0,T,1842112South-Right2
6,4,2,4,2,2,West-Up2,0,0,0,0,0,T,642422West-Up2
6,4,2,4,2,2,West-Up1,2603.83,0,32,12,4,T,642422West-Up1
6,4,2,4,2,2,West-Down1,2564.49,0,32,13,4,T,642422West-Down1
6,4,2,4,2,2,West-Down2,0,0,0,0,0,T,642422West-Down2
6,4,2,4,2,2,East-Up2,0,0,0,0,0,T,642422East-Up2
6,4,2,4,2,2,East-Up1,2653.32,0,30,23,4,T,642422East-Up1
6,4,2,4,2,2,East-Down1,2612.54,0,30,30,4,T,642422East-Down1
6,4,2,4,2,2,East-Down2,0,0,0,0,0,T,642422East-Down2
6,4,2,4,2,2,North-Left2,0,0,0,0,0,T,642422North-Left2
6,4,2,4,2,2,North-Left1,2623.26,89,29,40,2,T,642422North-Left1
6,4,2,4,2,2,North-Right1,2641.96,89,32,25,2,T,642422North-Right1
6,4,2,4,2,2,North-Right2,0,0,0,0,0,T,642422North-Right2
6,4,2,4,2,2,South-Left2,0,0,0,0,0,T,642422South-Left2
6,4,2,4,2,2,South-Left1,2630.36,89,21,49,1,T,642422South-Left1
6,4,2,4,2,2,South-Right1,2633.16,89,28,16,1,T,642422South-Right1
6,4,2,4,2,2,South-Right2,0,0,0,0,0,T,642422South-Right2
8,4,2,3,2,2,West-Up2,0,0,0,0,0,T,842322West-Up2
8,4,2,3,2,2,West-Up1,5284.44,0,38,36,4,T,842322West-Up1
8,4,2,3,2,2,West-Down1,0,0,0,0,0,T,842322West-Down1
8,4,2,3,2,2,West-Down2,0,0,0,0,0,T,842322West-Down2
8,4,2,3,2,2,East-Up2,0,0,0,0,0,T,842322East-Up2
8,4,2,3,2,2,East-Up1,5229.15,0,15,50,4,T,842322East-Up1
8,4,2,3,2,2,East-Down1,0,0,0,0,0,T,842322East-Down1
8,4,2,3,2,2,East-Down2,0,0,0,0,0,T,842322East-Down2
8,4,2,3,2,2,North-Left2,0,0,0,0,0,T,842322North-Left2
8,4,2,3,2,2,North-Left1,2630.36,89,21,49,1,T,842322North-Left1
8,4,2,3,2,2,North-Right1,0,0,0,0,0,T,842322North-Right1
8,4,2,3,2,2,North-Right2,2633.16,89,28,16,1,T,842322North-Right2
8,4,2,3,2,2,South-Left2,0,0,0,0,0,T,842322South-Left2
8,4,2,3,2,2,South-Left1,2490.53,89,32,10,1,T,842322South-Left1
8,4,2,3,2,2,South-Right1,2737.64,89,32,49,2,T,842322South-Right1
8,4,2,3,2,2,South-Right2,0,0,0,0,0,T,842322South-Right2
12,4,2,4,2,2,West-Up2,0,0,0,0,0,T,1242422West-Up2
12,4,2,4,2,2,West-Up1,2661.22,0,38,18,2,T,1242422West-Up1
12,4,2,4,2,2,West-Down1,0,0,0,0,0,T,1242422West-Down1
12,4,2,4,2,2,West-Down2,2661.62,0,38,43,2,T,1242422West-Down2
12,4,2,4,2,2,East-Up2,0,0,0,0,0,T,1242422East-Up2
12,4,2,4,2,2,East-Up1,2486.83,0,44,33,4,T,1242422East-Up1
12,4,2,4,2,2,East-Down1,0,0,0,0,0,T,1242422East-Down1
12,4,2,4,2,2,East-Down2,2573.98,0,15,9,2,T,1242422East-Down2
12,4,2,4,2,2,North-Left2,0,0,0,0,0,T,1242422North-Left2
12,4,2,4,2,2,North-Left1,5181.08,87,6,21,2,T,1242422North-Left1
12,4,2,4,2,2,North-Right1,0,0,0,0,0,T,1242422North-Right1
12,4,2,4,2,2,North-Right2,0,0,0,0,0,T,1242422North-Right2
12,4,2,4,2,2,South-Left2,0,0,0,0,2,T,1242422South-Left2
12,4,2,4,2,2,South-Left1,2640.59,84,18,0,2,T,1242422South-Left1
12,4,2,4,2,2,South-Right1,0,0,0,0,0,T,1242422South-Right1
12,4,2,4,2,2,South-Right2,2640.4,84,18,31,2,T,1242422South-Right2
2,3,2,2,2,2,West-Up2,1356.95,0,2,41,2,T,232222West-Up2
2,3,2,2,2,2,West-Up1,1313.46,0,2,36,2,T,232222West-Up1
2,3,2,2,2,2,West-Down1,2632.56,0,2,58,2,T,232222West-Down1
2,3,2,2,2,2,West-Down2,0,0,0,0,0,T,232222West-Down2
2,3,2,2,2,2,East-Up2,1342.87,0,14,8,4,T,232222East-Up2
2,3,2,2,2,2,East-Up1,1320,0,14,15,4,T,232222East-Up1
2,3,2,2,2,2,East-Down1,2624.8,0,14,15,4,T,232222East-Down1
2,3,2,2,2,2,East-Down2,0,0,0,0,0,T,232222East-Down2
2,3,2,2,2,2,North-Left2,1322.24,89,55,43,4,T,232222North-Left2
2,3,2,2,2,2,North-Left1,1322.4,89,55,37,4,T,232222North-Left1
2,3,2,2,2,2,North-Right1,1320.33,89,48,0,3,T,232222North-Right1
2,3,2,2,2,2,North-Right2,1319.65,89,48,6,3,T,232222North-Right2
2,3,2,2,2,2,South-Left2,0,0,0,0,0,T,232222South-Left2
2,3,2,2,2,2,South-Left1,2661.69,89,47,29,3,T,232222South-Left1
2,3,2,2,2,2,South-Right1,1323.07,89,43,51,3,T,232222South-Right1
2,3,2,2,2,2,South-Right2,1326.06,89,46,19,3,T,232222South-Right2
35,2,2,2,2,2,West-Up2,0,0,0,0,0,T,3522222West-Up2
35,2,2,2,2,2,West-Up1,2633.53,0,5,1,4,T,3522222West-Up1
35,2,2,2,2,2,West-Down1,2633.5,0,4,48,4,T,3522222West-Down1
35,2,2,2,2,2,West-Down2,0,0,0,0,0,T,3522222West-Down2
35,2,2,2,2,2,East-Up2,0,0,0,0,0,T,3522222East-Up2
35,2,2,2,2,2,East-Up1,2640,0,31,38,4,T,3522222East-Up1
35,2,2,2,2,2,East-Down1,1321.01,0,31,38,4,T,3522222East-Down1
35,2,2,2,2,2,East-Down2,1319.85,0,2,19,4,T,3522222East-Down2
35,2,2,2,2,2,North-Left2,0,0,0,0,0,T,3522222North-Left2
35,2,2,2,2,2,North-Left1,2643.76,87,53,11,3,T,3522222North-Left1
35,2,2,2,2,2,North-Right1,2643.89,87,52,49,3,T,3522222North-Right1
35,2,2,2,2,2,North-Right2,0,0,0,0,0,T,3522222North-Right2
35,2,2,2,2,2,South-Left2,0,0,0,0,0,T,3522222South-Left2
35,2,2,2,2,2,South-Left1,2694.46,88,3,3,3,T,3522222South-Left1
35,2,2,2,2,2,South-Right1,2622.51,88,2,1,3,T,3522222South-Right1
35,2,2,2,2,2,South-Right2,0,0,0,0,0,T,3522222South-Right2
31,2,2,2,2,2,West-Up2,0,0,0,0,0,T,3122222West-Up2
31,2,2,2,2,2,West-Up1,2635.54,0,2,14,1,T,3122222West-Up1
31,2,2,2,2,2,West-Down1,2642.88,0,2,57,3,T,3122222West-Down1
31,2,2,2,2,2,West-Down2,0,0,0,0,0,T,3122222West-Down2
31,2,2,2,2,2,East-Up2,0,0,0,0,0,T,3122222East-Up2
31,2,2,2,2,2,East-Up1,2666.6,0,1,47,1,T,3122222East-Up1
